it	CODE
normally	CODE
should	CODE
the	CODE
problem	CODE
is	CODE
the	CODE
other	CODE
team	CODE
already	CODE
use	CODE
ajax	CODE
library	CODE
and	CODE
it	CODE
is	CODE
a	CODE
different	CODE
version	CODE
with	CODE
mine	CODE
this	CODE
cause	CODE
conflict	CODE
because	CODE
there	CODE
could	CODE
be	CODE
only	CODE
one	CODE
dll	CODE
in	CODE
the	CODE
bin	CODE
folder	CODE
with	CODE
the	CODE
same	CODE
name	CODE
from	CODE
what	CODE
i	CODE
know	CODE
net	CODE
should	CODE
be	CODE
able	CODE
to	CODE
handle	CODE
this	CODE
situation	CODE
easily	CODE
i've	CODE
tried	CODE
using	CODE
strong	CODE
name	CODE
and	CODE
gac	CODE
to	CODE
solve	CODE
it	CODE
but	CODE
it	CODE
still	CODE
refer	CODE
to	CODE
the	CODE
dll	CODE
in	CODE
the	CODE
bin	CODE
folder	CODE
if	CODE
there	CODE
is	CODE
no	CODE
ajaxcontroltoolkitdll	CODE
in	CODE
the	CODE
bin	CODE
folder	CODE
the	CODE
application	CODE
will	CODE
simply	CODE
fail	CODE
to	CODE
load	CODE
the	CODE
assembly	CODE
if	CODE
i	CODE
use	CODE
complete	CODE
assembly	CODE
information	CODE
on	CODE
my	CODE
like	CODE
this	CODE
it	CODE
gives	CODE
me	CODE
compiler	CODE
error	CODE
cs0433	CODE
can	CODE
someone	CODE
help	CODE
me	CODE
on	CODE
how	CODE
to	CODE
use	CODE
multiple	CODE
version	CODE
of	CODE
assembly	CODE
in	CODE
an	CODE
application	CODE
is	CODE
there	CODE
anyway	CODE
to	CODE
configure	CODE
a	CODE
wcf	CODE
service	CODE
with	CODE
a	CODE
failover	CODE
endpoint	CODE
if	CODE
the	CODE
primary	CODE
endpoint	CODE
dies	CODE
kind	CODE
of	CODE
like	CODE
being	CODE
able	CODE
to	CODE
specify	CODE
a	CODE
failover	CODE
server	CODE
in	CODE
a	CODE
sql	CODE
cluster	CODE
specifically	CODE
i	CODE
am	CODE
using	CODE
the	CODE
tcpip	CODE
binding	CODE
for	CODE
speed	CODE
but	CODE
on	CODE
the	CODE
rare	CODE
occurrence	CODE
that	CODE
the	CODE
machine	CODE
is	CODE
not	CODE
available	CODE
i	CODE
would	CODE
like	CODE
to	CODE
redirect	CODE
traffic	CODE
to	CODE
the	CODE
failover	CODE
server	CODE
not	CODE
too	CODE
bothered	CODE
about	CODE
losing	CODE
messages	CODE
i'd	CODE
just	CODE
prefer	CODE
not	CODE
to	CODE
write	CODE
the	CODE
code	CODE
to	CODE
handle	CODE
re-routing	CODE
i	CODE
need	CODE
help	CODE
finishing	CODE
my	CODE
custom	CODE
built	CODE
ajax	CODE
[div]	CODE
based	CODE
dynamic	CODE
dropdown	CODE
basically	CODE
i	CODE
have	CODE
an	CODE
[input]	CODE
box	CODE
which	CODE
onkeyup	CODE
runs	CODE
an	CODE
ajax	CODE
search	CODE
which	CODE
returns	CODE
a	CODE
bunch	CODE
of	CODE
results	CODE
in	CODE
divs	CODE
and	CODE
are	CODE
drawn	CODE
back	CODE
in	CODE
using	CODE
innerhtml	CODE
these	CODE
divs	CODE
all	CODE
have	CODE
highlights	CODE
onmouseover	CODE
so	CODE
a	CODE
typical	CODE
successfull	CODE
search	CODE
yields	CODE
the	CODE
following	CODE
structure	CODE
pardon	CODE
the	CODE
semicode	CODE
it	CODE
works	CODE
beautifully	CODE
looks	CODE
elegant	CODE
and	CODE
is	CODE
way	CODE
more	CODE
complete	CODE
than	CODE
any	CODE
regular	CODE
dropdown	CODE
those	CODE
results	CODE
div	CODE
bring	CODE
in	CODE
a	CODE
lot	CODE
of	CODE
information	CODE
however	CODE
i'm	CODE
missing	CODE
the	CODE
most	CODE
of	CODE
important	CODE
functions	CODE
behind	CODE
regular	CODE
html	CODE
elements	CODE
that	CODE
is	CODE
i	CODE
can't	CODE
keyboard	CODE
down	CODE
or	CODE
up	CODE
between	CODE
options	CODE
how	CODE
do	CODE
i	CODE
do	CODE
this	CODE
i	CODE
know	CODE
javascript	CODE
handles	CODE
keyboard	CODE
events	CODE
but	CODE
i	CODE
haven't	CODE
been	CODE
able	CODE
to	CODE
find	CODE
a	CODE
good	CODE
guide	CODE
on	CODE
how	CODE
to	CODE
do	CODE
this	CODE
of	CODE
course	CODE
the	CODE
follow	CODE
up	CODE
question	CODE
to	CODE
this	CODE
will	CODE
eventually	CODE
end	CODE
up	CODE
being	CODE
can	CODE
i	CODE
use	CODE
enter	CODE
to	CODE
trigger	CODE
that	CODE
onclick	CODE
event	CODE
i	CODE
have	CODE
been	CODE
trying	CODE
to	CODE
implement	CODE
win32's	CODE
messagebox	CODE
using	CODE
gtk	CODE
the	CODE
app	CODE
using	CODE
sdlopengl	CODE
so	CODE
this	CODE
isn't	CODE
a	CODE
gtk	CODE
app	CODE
i	CODE
handle	CODE
the	CODE
initialisation	CODE
gtk_init	CODE
sort	CODE
of	CODE
stuff	CODE
inside	CODE
the	CODE
messagebox	CODE
function	CODE
as	CODE
follows	CODE
now	CODE
i	CODE
am	CODE
by	CODE
no	CODE
means	CODE
an	CODE
experienced	CODE
gtk	CODE
programmer	CODE
and	CODE
i	CODE
realise	CODE
that	CODE
i'm	CODE
probably	CODE
doing	CODE
somethings	CODE
horribly	CODE
wrong	CODE
however	CODE
my	CODE
problem	CODE
is	CODE
that	CODE
the	CODE
last	CODE
dialog	CODE
popped	CODE
up	CODE
with	CODE
this	CODE
function	CODE
stays	CODE
around	CODE
until	CODE
the	CODE
process	CODE
exits	CODE
any	CODE
ideas	CODE
is	CODE
there	CODE
an	CODE
existing	CODE
application	CODE
or	CODE
library	CODE
in	CODE
java	CODE
which	CODE
will	CODE
allow	CODE
me	CODE
to	CODE
convert	CODE
a	CODE
csv	CODE
data	CODE
file	CODE
to	CODE
xml	CODE
file	CODE
the	CODE
xml	CODE
tags	CODE
would	CODE
be	CODE
provided	CODE
through	CODE
possibly	CODE
the	CODE
first	CODE
row	CODE
containing	CODE
column	CODE
headings	CODE
i	CODE
use	CODE
firebug	CODE
and	CODE
the	CODE
mozilla	CODE
js	CODE
console	CODE
heavily	CODE
but	CODE
every	CODE
now	CODE
and	CODE
then	CODE
i	CODE
run	CODE
into	CODE
an	CODE
ie-only	CODE
javascript	CODE
bug	CODE
which	CODE
are	CODE
really	CODE
hard	CODE
to	CODE
locate	CODE
ex	CODE
error	CODE
on	CODE
line	CODE
724	CODE
when	CODE
the	CODE
source	CODE
html	CODE
only	CODE
has	CODE
200	CODE
lines	CODE
i	CODE
would	CODE
love	CODE
to	CODE
have	CODE
a	CODE
lightweight	CODE
js	CODE
tool	CODE
a	CODE
la	CODE
firebug	CODE
for	CODE
internet	CODE
explorer	CODE
something	CODE
i	CODE
can	CODE
install	CODE
in	CODE
seconds	CODE
on	CODE
a	CODE
client's	CODE
pc	CODE
if	CODE
i	CODE
run	CODE
into	CODE
an	CODE
error	CODE
and	CODE
then	CODE
uninstall	CODE
some	CODE
microsoft	CODE
tools	CODE
take	CODE
some	CODE
serious	CODE
download	CODE
and	CODE
configuration	CODE
time	CODE
any	CODE
ideas	CODE
what	CODE
is	CODE
the	CODE
purist	CODE
or	CODE
correct	CODE
way	CODE
to	CODE
access	CODE
an	CODE
object's	CODE
properties	CODE
from	CODE
within	CODE
an	CODE
object	CODE
method	CODE
that	CODE
is	CODE
not	CODE
a	CODE
gettersetter	CODE
method	CODE
i	CODE
know	CODE
that	CODE
from	CODE
outside	CODE
of	CODE
the	CODE
object	CODE
you	CODE
should	CODE
use	CODE
a	CODE
gettersetter	CODE
but	CODE
from	CODE
within	CODE
would	CODE
you	CODE
just	CODE
do	CODE
java	CODE
php	CODE
or	CODE
would	CODE
you	CODE
do	CODE
java	CODE
php	CODE
forgive	CODE
me	CODE
if	CODE
my	CODE
java	CODE
is	CODE
a	CODE
little	CODE
off	CODE
it's	CODE
been	CODE
a	CODE
year	CODE
since	CODE
i	CODE
programmed	CODE
in	CODE
java	CODE
edit	CODE
it	CODE
seems	CODE
people	CODE
are	CODE
assuming	CODE
i	CODE
am	CODE
talking	CODE
about	CODE
private	CODE
or	CODE
protected	CODE
variablesproperties	CODE
only	CODE
when	CODE
i	CODE
learned	CODE
oo	CODE
i	CODE
was	CODE
taught	CODE
to	CODE
use	CODE
getterssetters	CODE
for	CODE
every	CODE
single	CODE
property	CODE
even	CODE
if	CODE
it	CODE
was	CODE
public	CODE
and	CODE
actually	CODE
i	CODE
was	CODE
told	CODE
never	CODE
to	CODE
make	CODE
any	CODE
variableproperty	CODE
public	CODE
so	CODE
i	CODE
may	CODE
be	CODE
starting	CODE
off	CODE
from	CODE
a	CODE
false	CODE
assumption	CODE
from	CODE
the	CODE
get	CODE
go	CODE
it	CODE
appears	CODE
that	CODE
people	CODE
answering	CODE
this	CODE
question	CODE
are	CODE
maybe	CODE
saying	CODE
that	CODE
you	CODE
should	CODE
have	CODE
public	CODE
properties	CODE
and	CODE
that	CODE
those	CODE
don't	CODE
need	CODE
getters	CODE
and	CODE
setters	CODE
which	CODE
goes	CODE
against	CODE
what	CODE
i	CODE
was	CODE
taught	CODE
and	CODE
what	CODE
i	CODE
was	CODE
talking	CODE
about	CODE
although	CODE
maybe	CODE
that	CODE
needs	CODE
to	CODE
be	CODE
discussed	CODE
as	CODE
well	CODE
that's	CODE
probably	CODE
a	CODE
good	CODE
topic	CODE
for	CODE
a	CODE
different	CODE
question	CODE
though	CODE
what's	CODE
the	CODE
optimal	CODE
level	CODE
of	CODE
concurrency	CODE
that	CODE
the	CODE
c++	CODE
implementation	CODE
of	CODE
berkeleydb	CODE
can	CODE
reasonably	CODE
support	CODE
how	CODE
many	CODE
threads	CODE
can	CODE
i	CODE
have	CODE
hammering	CODE
away	CODE
at	CODE
the	CODE
db	CODE
before	CODE
throughput	CODE
starts	CODE
to	CODE
suffer	CODE
because	CODE
of	CODE
resource	CODE
contention	CODE
i've	CODE
read	CODE
the	CODE
manual	CODE
and	CODE
know	CODE
how	CODE
to	CODE
set	CODE
the	CODE
number	CODE
of	CODE
locks	CODE
lockers	CODE
database	CODE
page	CODE
size	CODE
etc	CODE
but	CODE
i'd	CODE
just	CODE
like	CODE
some	CODE
advice	CODE
from	CODE
someone	CODE
who	CODE
has	CODE
real-world	CODE
experience	CODE
with	CODE
bdb	CODE
concurrency	CODE
my	CODE
application	CODE
is	CODE
pretty	CODE
simple	CODE
i'll	CODE
be	CODE
doing	CODE
gets	CODE
and	CODE
puts	CODE
of	CODE
records	CODE
that	CODE
are	CODE
about	CODE
1kb	CODE
each	CODE
no	CODE
cursors	CODE
no	CODE
deleting	CODE
let's	CODE
say	CODE
i	CODE
have	CODE
a	CODE
datatable	CODE
with	CODE
a	CODE
name	CODE
column	CODE
i	CODE
want	CODE
to	CODE
have	CODE
a	CODE
collection	CODE
of	CODE
the	CODE
unique	CODE
names	CODE
ordered	CODE
alphabetically	CODE
the	CODE
following	CODE
query	CODE
ignores	CODE
the	CODE
order	CODE
by	CODE
clause	CODE
why	CODE
does	CODE
the	CODE
orderby	CODE
not	CODE
get	CODE
enforced	CODE
so	CODE
my	CODE
company	CODE
stores	CODE
alot	CODE
of	CODE
data	CODE
in	CODE
a	CODE
foxpro	CODE
database	CODE
and	CODE
trying	CODE
to	CODE
get	CODE
around	CODE
the	CODE
performance	CODE
hit	CODE
of	CODE
touching	CODE
it	CODE
directly	CODE
i	CODE
was	CODE
thinking	CODE
of	CODE
messaging	CODE
anything	CODE
that	CODE
can	CODE
be	CODE
done	CODE
asynchronously	CODE
for	CODE
a	CODE
snappier	CODE
user	CODE
experience	CODE
i	CODE
started	CODE
looking	CODE
at	CODE
activemq	CODE
but	CODE
don't	CODE
know	CODE
how	CODE
well	CODE
c#	CODE
will	CODE
hook	CODE
with	CODE
it	CODE
wanting	CODE
to	CODE
hear	CODE
what	CODE
all	CODE
of	CODE
you	CODE
guys	CODE
think	CODE
edit	CODE
it	CODE
is	CODE
going	CODE
to	CODE
be	CODE
a	CODE
web	CODE
application	CODE
anything	CODE
touching	CODE
this	CODE
foxpro	CODE
is	CODE
kinda	CODE
slow	CODE
probably	CODE
because	CODE
the	CODE
person	CODE
who	CODE
set	CODE
it	CODE
up	CODE
10	CODE
years	CODE
ago	CODE
messed	CODE
it	CODE
all	CODE
to	CODE
hell	CODE
some	CODE
of	CODE
the	CODE
table	CODE
files	CODE
are	CODE
incredibly	CODE
large	CODE
we	CODE
replicate	CODE
the	CODE
foxpro	CODE
to	CODE
sql	CODE
nightly	CODE
and	CODE
most	CODE
of	CODE
our	CODE
data	CODE
reads	CODE
are	CODE
ok	CODE
being	CODE
a	CODE
day	CODE
old	CODE
so	CODE
we	CODE
are	CODE
focusing	CODE
on	CODE
the	CODE
writes	CODE
plus	CODE
the	CODE
write	CODE
affects	CODE
a	CODE
critical	CODE
part	CODE
of	CODE
the	CODE
user	CODE
experience	CODE
purchasing	CODE
we	CODE
store	CODE
it	CODE
in	CODE
sql	CODE
and	CODE
then	CODE
just	CODE
message	CODE
to	CODE
have	CODE
it	CODE
put	CODE
into	CODE
foxpro	CODE
when	CODE
it	CODE
can	CODE
i	CODE
wish	CODE
we	CODE
could	CODE
just	CODE
get	CODE
rid	CODE
of	CODE
the	CODE
foxpro	CODE
unfortunately	CODE
the	CODE
company	CODE
doesn't	CODE
want	CODE
to	CODE
get	CODE
rid	CODE
of	CODE
a	CODE
very	CODE
old	CODE
piece	CODE
of	CODE
software	CODE
they	CODE
bought	CODE
that	CODE
depends	CODE
on	CODE
it	CODE
i'm	CODE
working	CODE
on	CODE
a	CODE
multithreaded	CODE
c++	CODE
application	CODE
that	CODE
is	CODE
corrupting	CODE
the	CODE
heap	CODE
the	CODE
usual	CODE
tools	CODE
to	CODE
locate	CODE
this	CODE
corruption	CODE
seem	CODE
to	CODE
be	CODE
inapplicable	CODE
old	CODE
builds	CODE
18	CODE
months	CODE
old	CODE
of	CODE
the	CODE
source	CODE
code	CODE
exhibit	CODE
the	CODE
same	CODE
behaviour	CODE
as	CODE
the	CODE
most	CODE
recent	CODE
release	CODE
so	CODE
this	CODE
has	CODE
been	CODE
around	CODE
for	CODE
a	CODE
long	CODE
time	CODE
and	CODE
just	CODE
wasn't	CODE
noticed	CODE
on	CODE
the	CODE
downside	CODE
source	CODE
deltas	CODE
can't	CODE
be	CODE
used	CODE
to	CODE
identify	CODE
when	CODE
the	CODE
bug	CODE
was	CODE
introduced	CODE
-	CODE
there	CODE
are	CODE
a	CODE
lot	CODE
of	CODE
code	CODE
changes	CODE
in	CODE
the	CODE
repository	CODE
the	CODE
prompt	CODE
for	CODE
crashing	CODE
behaviuor	CODE
is	CODE
to	CODE
generate	CODE
throughput	CODE
in	CODE
this	CODE
system	CODE
-	CODE
socket	CODE
transfer	CODE
of	CODE
data	CODE
which	CODE
is	CODE
munged	CODE
into	CODE
an	CODE
internal	CODE
representation	CODE
i	CODE
have	CODE
a	CODE
set	CODE
of	CODE
test	CODE
data	CODE
that	CODE
will	CODE
periodically	CODE
cause	CODE
the	CODE
app	CODE
to	CODE
exception	CODE
various	CODE
places	CODE
various	CODE
causes	CODE
-	CODE
including	CODE
heap	CODE
alloc	CODE
failing	CODE
thus	CODE
heap	CODE
corruption	CODE
the	CODE
behaviour	CODE
seems	CODE
related	CODE
to	CODE
cpu	CODE
power	CODE
or	CODE
memory	CODE
bandwidth	CODE
the	CODE
more	CODE
of	CODE
each	CODE
the	CODE
machine	CODE
has	CODE
the	CODE
easier	CODE
it	CODE
is	CODE
to	CODE
crash	CODE
disabling	CODE
a	CODE
hyper-threading	CODE
core	CODE
or	CODE
a	CODE
dual-core	CODE
core	CODE
reduces	CODE
the	CODE
rate	CODE
of	CODE
but	CODE
does	CODE
not	CODE
eliminate	CODE
corruption	CODE
this	CODE
suggests	CODE
a	CODE
timing	CODE
related	CODE
issue	CODE
now	CODE
here's	CODE
the	CODE
rub	CODE
when	CODE
it's	CODE
run	CODE
under	CODE
a	CODE
lightweight	CODE
debug	CODE
environment	CODE
say	CODE
visual	CODE
studio	CODE
98	CODE
aka	CODE
msvc6	CODE
the	CODE
heap	CODE
corruption	CODE
is	CODE
reasonably	CODE
easy	CODE
to	CODE
reproduce	CODE
-	CODE
ten	CODE
or	CODE
fifteen	CODE
minutes	CODE
pass	CODE
before	CODE
something	CODE
fails	CODE
horrendously	CODE
and	CODE
exceptions	CODE
like	CODE
an	CODE
alloc	CODE
when	CODE
running	CODE
under	CODE
a	CODE
sophisticated	CODE
debug	CODE
environment	CODE
rational	CODE
purify	CODE
vs2008msvc9	CODE
or	CODE
even	CODE
microsoft	CODE
application	CODE
verifier	CODE
the	CODE
system	CODE
becomes	CODE
memory-speed	CODE
bound	CODE
and	CODE
doesn't	CODE
crash	CODE
memory-bound	CODE
cpu	CODE
is	CODE
not	CODE
getting	CODE
above	CODE
50%	CODE
disk	CODE
light	CODE
is	CODE
not	CODE
on	CODE
the	CODE
program's	CODE
going	CODE
as	CODE
fast	CODE
it	CODE
can	CODE
box	CODE
consuming	CODE
13g	CODE
of	CODE
2g	CODE
of	CODE
ram	CODE
so	CODE
i've	CODE
got	CODE
a	CODE
choice	CODE
between	CODE
being	CODE
able	CODE
to	CODE
reproduce	CODE
the	CODE
problem	CODE
but	CODE
not	CODE
identify	CODE
the	CODE
cause	CODE
or	CODE
being	CODE
able	CODE
to	CODE
idenify	CODE
the	CODE
cause	CODE
or	CODE
a	CODE
problem	CODE
i	CODE
can't	CODE
reproduce	CODE
my	CODE
current	CODE
best	CODE
guesses	CODE
as	CODE
to	CODE
where	CODE
to	CODE
next	CODE
is	CODE
get	CODE
an	CODE
insanely	CODE
grunty	CODE
box	CODE
to	CODE
replace	CODE
the	CODE
current	CODE
dev	CODE
box	CODE
2gb	CODE
ram	CODE
in	CODE
an	CODE
e6550	CODE
core2	CODE
duo	CODE
this	CODE
will	CODE
make	CODE
it	CODE
possible	CODE
to	CODE
repro	CODE
the	CODE
crash	CODE
causing	CODE
mis-behaviour	CODE
when	CODE
running	CODE
under	CODE
a	CODE
powerful	CODE
debug	CODE
environment	CODE
or	CODE
rewrite	CODE
operators	CODE
new	CODE
and	CODE
delete	CODE
to	CODE
use	CODE
virtualalloc	CODE
and	CODE
virtualprotect	CODE
to	CODE
mark	CODE
memory	CODE
as	CODE
read-only	CODE
as	CODE
soon	CODE
as	CODE
it's	CODE
done	CODE
with	CODE
run	CODE
under	CODE
msvc6	CODE
and	CODE
have	CODE
the	CODE
os	CODE
catch	CODE
the	CODE
bad-guy	CODE
who's	CODE
writing	CODE
to	CODE
freed	CODE
memory	CODE
yes	CODE
this	CODE
is	CODE
a	CODE
sign	CODE
of	CODE
desperation	CODE
who	CODE
the	CODE
hell	CODE
rewrites	CODE
new	CODE
and	CODE
delete	CODE
i	CODE
wonder	CODE
if	CODE
this	CODE
is	CODE
going	CODE
to	CODE
make	CODE
it	CODE
as	CODE
slow	CODE
as	CODE
under	CODE
purify	CODE
et	CODE
al	CODE
and	CODE
no	CODE
shipping	CODE
with	CODE
purify	CODE
instrumentation	CODE
built	CODE
in	CODE
is	CODE
not	CODE
an	CODE
option	CODE
a	CODE
colleague	CODE
just	CODE
walked	CODE
past	CODE
and	CODE
asked	CODE
stack	CODE
overflow	CODE
are	CODE
we	CODE
getting	CODE
stack	CODE
overflows	CODE
now	CODE
and	CODE
now	CODE
the	CODE
question	CODE
how	CODE
do	CODE
i	CODE
locate	CODE
the	CODE
heap	CODE
corruptor	CODE
update	CODE
balancing	CODE
new[]	CODE
and	CODE
delete[]	CODE
seems	CODE
to	CODE
have	CODE
gotten	CODE
a	CODE
long	CODE
way	CODE
towards	CODE
solving	CODE
the	CODE
problem	CODE
instead	CODE
of	CODE
15mins	CODE
the	CODE
app	CODE
now	CODE
goes	CODE
about	CODE
two	CODE
hours	CODE
before	CODE
crashing	CODE
not	CODE
there	CODE
yet	CODE
any	CODE
further	CODE
suggestions	CODE
the	CODE
heap	CODE
corruption	CODE
persists	CODE
update	CODE
a	CODE
release	CODE
build	CODE
under	CODE
visual	CODE
studio	CODE
2008	CODE
seems	CODE
dramatically	CODE
better	CODE
current	CODE
suspicion	CODE
rests	CODE
on	CODE
the	CODE
stl	CODE
implementation	CODE
that	CODE
ships	CODE
with	CODE
vs98	CODE
reproduce	CODE
the	CODE
problem	CODE
dr	CODE
watson	CODE
will	CODE
produce	CODE
a	CODE
dump	CODE
that	CODE
might	CODE
be	CODE
helpful	CODE
in	CODE
further	CODE
analysis	CODE
i'll	CODE
take	CODE
a	CODE
note	CODE
of	CODE
that	CODE
but	CODE
i'm	CODE
concerned	CODE
that	CODE
dr	CODE
watson	CODE
will	CODE
only	CODE
be	CODE
tripped	CODE
up	CODE
after	CODE
the	CODE
fact	CODE
not	CODE
when	CODE
the	CODE
heap	CODE
is	CODE
getting	CODE
stomped	CODE
on	CODE
another	CODE
try	CODE
might	CODE
be	CODE
using	CODE
windebug	CODE
as	CODE
a	CODE
debugging	CODE
tool	CODE
which	CODE
is	CODE
quite	CODE
powerful	CODE
being	CODE
at	CODE
the	CODE
same	CODE
time	CODE
also	CODE
lightweight	CODE
got	CODE
that	CODE
going	CODE
at	CODE
the	CODE
moment	CODE
again	CODE
not	CODE
much	CODE
help	CODE
until	CODE
something	CODE
goes	CODE
wrong	CODE
i	CODE
want	CODE
to	CODE
catch	CODE
the	CODE
vandal	CODE
in	CODE
the	CODE
act	CODE
maybe	CODE
these	CODE
tools	CODE
will	CODE
allow	CODE
you	CODE
at	CODE
least	CODE
to	CODE
narrow	CODE
the	CODE
problem	CODE
to	CODE
certain	CODE
component	CODE
i	CODE
don't	CODE
hold	CODE
much	CODE
hope	CODE
but	CODE
desperate	CODE
times	CODE
call	CODE
for	CODE
and	CODE
are	CODE
you	CODE
sure	CODE
that	CODE
all	CODE
the	CODE
components	CODE
of	CODE
the	CODE
project	CODE
have	CODE
correct	CODE
runtime	CODE
library	CODE
settings	CODE
cc++	CODE
tab	CODE
code	CODE
generation	CODE
category	CODE
in	CODE
vs	CODE
60	CODE
project	CODE
settings	CODE
no	CODE
i'm	CODE
not	CODE
and	CODE
i'll	CODE
spend	CODE
a	CODE
couple	CODE
of	CODE
hours	CODE
tomorrow	CODE
going	CODE
through	CODE
the	CODE
workspace	CODE
58	CODE
projects	CODE
in	CODE
it	CODE
and	CODE
checking	CODE
they're	CODE
all	CODE
compiling	CODE
and	CODE
linking	CODE
with	CODE
the	CODE
appropriate	CODE
flags	CODE
update	CODE
this	CODE
took	CODE
30	CODE
seconds	CODE
select	CODE
all	CODE
projects	CODE
in	CODE
the	CODE
settings	CODE
dialog	CODE
unselect	CODE
until	CODE
you	CODE
find	CODE
the	CODE
projects	CODE
that	CODE
don't	CODE
have	CODE
the	CODE
right	CODE
settings	CODE
they	CODE
all	CODE
had	CODE
the	CODE
right	CODE
settings	CODE
were	CODE
defining	CODE
a	CODE
c#	CODE
module	CODE
to	CODE
outsource	CODE
i	CODE
dont	CODE
like	CODE
it	CODE
either	CODE
maintaining	CODE
and	CODE
evolving	CODE
it	CODE
will	CODE
be	CODE
done	CODE
inhouse	CODE
is	CODE
there	CODE
any	CODE
good	CODE
way	CODE
to	CODE
define	CODE
and	CODE
autocheck	CODE
the	CODE
in-code	CODE
documentation	CODE
quality	CODE
i've	CODE
got	CODE
a	CODE
menu	CODE
in	CODE
python	CODE
that	CODE
part	CODE
was	CODE
easy	CODE
i'm	CODE
using	CODE
raw_input	CODE
to	CODE
get	CODE
the	CODE
selection	CODE
from	CODE
the	CODE
user	CODE
the	CODE
problem	CODE
is	CODE
that	CODE
raw_input	CODE
and	CODE
input	CODE
require	CODE
the	CODE
user	CODE
to	CODE
press	CODE
enter	CODE
after	CODE
they	CODE
make	CODE
a	CODE
selection	CODE
is	CODE
there	CODE
any	CODE
way	CODE
to	CODE
make	CODE
the	CODE
program	CODE
act	CODE
immediately	CODE
upon	CODE
a	CODE
keystroke	CODE
here's	CODE
what	CODE
i've	CODE
got	CODE
so	CODE
far	CODE
it	CODE
would	CODE
be	CODE
great	CODE
to	CODE
have	CODE
something	CODE
like	CODE
i	CODE
am	CODE
running	CODE
a	CODE
tomcat	CODE
application	CODE
and	CODE
i	CODE
need	CODE
to	CODE
display	CODE
some	CODE
time	CODE
values	CODE
unfortunately	CODE
the	CODE
time	CODE
is	CODE
coming	CODE
up	CODE
an	CODE
hour	CODE
off	CODE
i	CODE
looked	CODE
into	CODE
it	CODE
and	CODE
discovered	CODE
that	CODE
my	CODE
default	CODE
timezone	CODE
is	CODE
being	CODE
set	CODE
to	CODE
rather	CODE
than	CODE
the	CODE
pacific	CODE
time	CODE
zone	CODE
this	CODE
is	CODE
further	CODE
indicated	CODE
when	CODE
i	CODE
try	CODE
to	CODE
print	CODE
the	CODE
default	CODE
time	CODE
zone's	CODE
display	CODE
name	CODE
and	CODE
it	CODE
comes	CODE
up	CODE
gmt-0800	CODE
which	CODE
seems	CODE
to	CODE
indicate	CODE
to	CODE
me	CODE
that	CODE
it	CODE
is	CODE
not	CODE
correctly	CODE
set	CODE
to	CODE
the	CODE
us	CODE
pacific	CODE
time	CODE
zone	CODE
i	CODE
am	CODE
running	CODE
on	CODE
ubuntu	CODE
hardy	CODE
heron	CODE
upgraded	CODE
from	CODE
gutsy	CODE
gibbon	CODE
is	CODE
there	CODE
a	CODE
configuration	CODE
file	CODE
i	CODE
can	CODE
update	CODE
to	CODE
tell	CODE
the	CODE
jre	CODE
to	CODE
use	CODE
pacific	CODE
with	CODE
all	CODE
the	CODE
associated	CODE
daylight	CODE
savings	CODE
time	CODE
information	CODE
the	CODE
time	CODE
on	CODE
my	CODE
machine	CODE
shows	CODE
correctly	CODE
so	CODE
it	CODE
doesn't	CODE
seem	CODE
to	CODE
be	CODE
an	CODE
os-wide	CODE
misconfiguration	CODE
ok	CODE
here's	CODE
an	CODE
update	CODE
a	CODE
coworker	CODE
suggested	CODE
i	CODE
update	CODE
java_opts	CODE
in	CODE
my	CODE
etcprofile	CODE
to	CODE
include	CODE
-dusertimezone=uspacific	CODE
which	CODE
worked	CODE
i	CODE
also	CODE
saw	CODE
catalina_opts	CODE
which	CODE
i	CODE
updated	CODE
as	CODE
well	CODE
actually	CODE
i	CODE
just	CODE
exported	CODE
the	CODE
change	CODE
into	CODE
the	CODE
variables	CODE
rather	CODE
than	CODE
use	CODE
the	CODE
new	CODE
etcprofile	CODE
a	CODE
reboot	CODE
later	CODE
will	CODE
pick	CODE
up	CODE
the	CODE
changes	CODE
and	CODE
i	CODE
will	CODE
be	CODE
golden	CODE
however	CODE
i	CODE
still	CODE
think	CODE
there	CODE
is	CODE
a	CODE
better	CODE
solution	CODE
there	CODE
should	CODE
be	CODE
a	CODE
configuration	CODE
for	CODE
java	CODE
somewhere	CODE
that	CODE
says	CODE
what	CODE
timezone	CODE
it	CODE
is	CODE
using	CODE
or	CODE
how	CODE
it	CODE
is	CODE
grabbing	CODE
the	CODE
timezone	CODE
if	CODE
someone	CODE
knows	CODE
such	CODE
a	CODE
setting	CODE
that	CODE
would	CODE
be	CODE
awesome	CODE
but	CODE
for	CODE
now	CODE
this	CODE
is	CODE
a	CODE
decent	CODE
workaround	CODE
i	CODE
am	CODE
using	CODE
15	CODE
and	CODE
it	CODE
is	CODE
most	CODE
definitely	CODE
a	CODE
dst	CODE
problem	CODE
as	CODE
you	CODE
can	CODE
see	CODE
the	CODE
time	CODE
zone	CODE
is	CODE
set	CODE
to	CODE
not	CODE
use	CODE
daylight	CODE
savings	CODE
my	CODE
belief	CODE
is	CODE
it	CODE
is	CODE
generically	CODE
set	CODE
to	CODE
-8	CODE
offset	CODE
rather	CODE
than	CODE
the	CODE
specific	CODE
pacific	CODE
timezone	CODE
since	CODE
the	CODE
